produto;id_produto;nom_municipio;cod_ibge;uf;num_ano;num_mes;conta_operacional;qtd_estoque_kg
FEIJAO                   ;8779;MANAUS-AM                                         ;1302603                       ;AM        ;2021;8;ESTRATÉGIC;8360,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2021;8;ESTRATÉGIC;2202,0
FEIJAO                   ;8779;SOBRAL-CE                                         ;2312908                       ;CE        ;2021;8;ESTRATÉGIC;338,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;8;ESTRATÉGIC;88226,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2021;8;ESTRATÉGIC;10664,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2021;8;ESTRATÉGIC;34,0
FEIJAO                   ;8779;RUSSAS-CE                                         ;2311801                       ;CE        ;2021;8;ESTRATÉGIC;8,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;8;ESTRATÉGIC;5226,0
FEIJAO                   ;8779;IGUATU-CE                                         ;2305506                       ;CE        ;2021;8;ESTRATÉGIC;32,0
FEIJAO                   ;8779;BOA VISTA-RR                                      ;1400100                       ;RR        ;2021;8;ESTRATÉGIC;6400,0
FEIJAO                   ;8779;BOA VISTA-RR                                      ;1400100                       ;RR        ;2021;8;ESTRATÉGIC;8664,0
FEIJAO                   ;8779;JUAZEIRO DO NORTE-CE                              ;2307304                       ;CE        ;2021;8;ESTRATÉGIC;48,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;8;ESTRATÉGIC;3974,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;8;ESTRATÉGIC;5800,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;8;ESTRATÉGIC;7000,0
FEIJAO                   ;6492;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;8;ESTRATÉGIC;6522,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;8;ESTRATÉGIC;131484,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;8;ESTRATÉGIC;852,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;22500,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;54800,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;33590,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;145900,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;296,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;1046,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;44832,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;22500,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;47342,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;61824,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;8;ESTRATÉGIC;38292,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;8;ESTRATÉGIC;37780,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;8;ESTRATÉGIC;6192,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;4100,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;8;ESTRATÉGIC;62210,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;8;ESTRATÉGIC;15990,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;9590,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;8;ESTRATÉGIC;758,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;40020,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;170000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;55000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;20010,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;100000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;15090,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;30000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;25840,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;10000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;19950,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;26202,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;18300,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;674,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;3728,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;27600,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;40020,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;8;ESTRATÉGIC;13612,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;45076,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;7380,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;15820,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;24,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;50000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;186,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;8;ESTRATÉGIC;200,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;170000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;15090,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;2380,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;24,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;9590,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;25840,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;26064,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;3728,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;12020,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;4100,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;674,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;18300,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;22500,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;9;ESTRATÉGIC;11372,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;20010,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;55000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;10000,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;9;ESTRATÉGIC;642,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;9;ESTRATÉGIC;29824,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;30000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;33200,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;9;ESTRATÉGIC;16372,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;9;ESTRATÉGIC;30960,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;9;ESTRATÉGIC;37780,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;145900,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;9;ESTRATÉGIC;296,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;4280,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;138,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;132,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;8000,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;6616,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;1500,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;186,0
FEIJAO                   ;8779;IGUATU-CE                                         ;2305506                       ;CE        ;2021;9;ESTRATÉGIC;32,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;1700,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;784,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;1530,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;3590,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;9;ESTRATÉGIC;63688,0
FEIJAO                   ;8779;RUSSAS-CE                                         ;2311801                       ;CE        ;2021;9;ESTRATÉGIC;8,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2021;9;ESTRATÉGIC;1844,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2021;9;ESTRATÉGIC;34,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;9;ESTRATÉGIC;1910,0
FEIJAO                   ;8779;SOBRAL-CE                                         ;2312908                       ;CE        ;2021;9;ESTRATÉGIC;254,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2021;9;ESTRATÉGIC;2202,0
FEIJAO                   ;8779;MANAUS-AM                                         ;1302603                       ;AM        ;2021;9;ESTRATÉGIC;438,0
FEIJAO                   ;8779;MANAUS-AM                                         ;1302603                       ;AM        ;2021;9;ESTRATÉGIC;8356,0
FEIJAO                   ;8779;MANAUS-AM                                         ;1302603                       ;AM        ;2021;9;ESTRATÉGIC;3096,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;16,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;156,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;16,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;9;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;JUAZEIRO DO NORTE-CE                              ;2307304                       ;CE        ;2021;9;ESTRATÉGIC;48,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;9;ESTRATÉGIC;3506,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;NATAL-RN                                          ;2408102                       ;RN        ;2021;10;ESTRATÉGIC;4476,0
FEIJAO                   ;8779;NATAL-RN                                          ;2408102                       ;RN        ;2021;10;ESTRATÉGIC;7168,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;10;ESTRATÉGIC;1498,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;10;ESTRATÉGIC;52,0
FEIJAO                   ;8779;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;2021;10;ESTRATÉGIC;6344,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;352,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9196,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;5600,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;178,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;800,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;206,0
FEIJAO                   ;8779;ARCOVERDE-PE                                      ;2601201                       ;PE        ;2021;10;ESTRATÉGIC;13540,0
FEIJAO                   ;8779;ARCOVERDE-PE                                      ;2601201                       ;PE        ;2021;10;ESTRATÉGIC;64,0
FEIJAO                   ;8779;ARCOVERDE-PE                                      ;2601201                       ;PE        ;2021;10;ESTRATÉGIC;27192,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;5800,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;2796,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;352,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9192,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;9200,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;400,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;10;ESTRATÉGIC;8200,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;10;ESTRATÉGIC;20588,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;3230,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;4100,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;10;ESTRATÉGIC;1113,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;1996,0
FEIJAO                   ;8779;CANOAS-RS                                         ;4304606                       ;RS        ;2021;10;ESTRATÉGIC;9172,0
FEIJAO                   ;8779;CANOAS-RS                                         ;4304606                       ;RS        ;2021;10;ESTRATÉGIC;88,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;390,0
FEIJAO                   ;8779;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;10;ESTRATÉGIC;8032,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;2400,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;10;ESTRATÉGIC;7242,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;10;ESTRATÉGIC;7000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;3728,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;674,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;4100,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;10;ESTRATÉGIC;10192,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;10;ESTRATÉGIC;526,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;10804,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;10;ESTRATÉGIC;1220,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;10;ESTRATÉGIC;3926,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;390,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;1049,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;1604,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;1996,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;74,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;11;ESTRATÉGIC;798,0
FEIJAO                   ;8779;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;11;ESTRATÉGIC;21540,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;11;ESTRATÉGIC;410,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;11;ESTRATÉGIC;4404,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;11;ESTRATÉGIC;264,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;11;ESTRATÉGIC;1132,0
FEIJAO                   ;8779;ARCOVERDE-PE                                      ;2601201                       ;PE        ;2021;11;ESTRATÉGIC;8,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;12;ESTRATÉGIC;264,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;12;ESTRATÉGIC;1132,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;12;ESTRATÉGIC;4404,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;12;ESTRATÉGIC;51,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2022;1;ESTRATÉGIC;33000,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2022;1;ESTRATÉGIC;34560,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2022;1;ESTRATÉGIC;12680,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2022;1;ESTRATÉGIC;51,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2022;1;ESTRATÉGIC;33000,0
FEIJAO                   ;8779;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2022;1;ESTRATÉGIC;62000,0
FEIJAO                   ;8779;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2022;1;ESTRATÉGIC;4576,0
FEIJAO                   ;8779;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2022;1;ESTRATÉGIC;33000,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2022;1;ESTRATÉGIC;29930,0
FEIJAO                   ;8779;MANAUS-AM                                         ;1302603                       ;AM        ;2022;1;ESTRATÉGIC;231552,0
FEIJAO                   ;8779;RECIFE-PE                                         ;2611606                       ;PE        ;2022;1;ESTRATÉGIC;285176,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2022;1;ESTRATÉGIC;4404,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2022;1;ESTRATÉGIC;264,0
FEIJAO                   ;8779;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2022;1;ESTRATÉGIC;1132,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;1;ESTRATÉGIC;40362,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;1;ESTRATÉGIC;41010,0
FEIJAO                   ;8779;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2022;1;ESTRATÉGIC;44000,0
FEIJAO                   ;8779;CACHOEIRO DE ITAPEMIRIM-ES                        ;3201209                       ;ES        ;2022;1;ESTRATÉGIC;20400,0
FEIJAO                   ;8779;MACEIÓ-AL                                         ;2704302                       ;AL        ;2022;1;ESTRATÉGIC;62000,0
FEIJAO                   ;8779;CRATEÚS-CE                                        ;2304103                       ;CE        ;2022;1;ESTRATÉGIC;55154,0
FEIJAO                   ;8779;BERNARDINO DE CAMPOS-SP                           ;3506300                       ;SP        ;2022;1;ESTRATÉGIC;43560,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;1;ESTRATÉGIC;82020,0
FEIJAO                   ;8779;BOA VISTA-RR                                      ;1400100                       ;RR        ;2022;1;ESTRATÉGIC;95910,0
FEIJAO                   ;8779;MACEIÓ-AL                                         ;2704302                       ;AL        ;2022;1;ESTRATÉGIC;27185,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2022;1;ESTRATÉGIC;77548,0
FEIJAO                   ;8779;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2022;1;ESTRATÉGIC;24000,0
FEIJAO                   ;8779;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;1;ESTRATÉGIC;15180,0
FEIJAO                   ;8779;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2022;1;ESTRATÉGIC;24000,0
FEIJAO                   ;8779;COLATINA-ES                                       ;3201506                       ;ES        ;2022;1;ESTRATÉGIC;45040,0
FEIJAO                   ;8779;COLATINA-ES                                       ;3201506                       ;ES        ;2022;1;ESTRATÉGIC;48000,0
FEIJAO                   ;8779;TERESINA-PI                                       ;2211001                       ;PI        ;2022;1;ESTRATÉGIC;15216,0
FEIJAO                   ;8779;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2022;1;ESTRATÉGIC;20448,0
FEIJAO                   ;8779;PORTO VELHO-RO                                    ;1100205                       ;RO        ;2022;2;ESTRATÉGIC;35010,0
FEIJAO                   ;8779;BOA VISTA-RR                                      ;1400100                       ;RR        ;2022;2;ESTRATÉGIC;95910,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2022;2;ESTRATÉGIC;21228,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2022;2;ESTRATÉGIC;77548,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;2;ESTRATÉGIC;41007,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2022;2;ESTRATÉGIC;111784,0
FEIJAO                   ;8779;IRECÊ-BA                                          ;2914604                       ;BA        ;2022;2;ESTRATÉGIC;95000,0
FEIJAO                   ;8779;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2022;2;ESTRATÉGIC;29930,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;2;ESTRATÉGIC;82017,0
FEIJAO                   ;8779;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2022;2;ESTRATÉGIC;24000,0
FEIJAO                   ;8779;IMPERATRIZ-MA                                     ;2105302                       ;MA        ;2022;2;ESTRATÉGIC;40362,0
FEIJAO                   ;8779;TERESINA-PI                                       ;2211001                       ;PI        ;2022;2;ESTRATÉGIC;15216,0
FEIJAO                   ;6490;TERESINA-PI                                       ;2211001                       ;PI        ;2022;2;ESTRATÉGIC;3804,0
